"county","year","latitude","longitude","rate","county_filename"
"Hot Springs County, WY",1997,43.831719,-108.158973333333,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",1998,43.831719,-108.158973333333,4.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",1999,43.831719,-108.158973333333,5.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2000,43.831719,-108.158973333333,3.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2001,43.831719,-108.158973333333,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2002,43.831719,-108.158973333333,4.8,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2003,43.831719,-108.158973333333,4.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2004,43.831719,-108.158973333333,4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2005,43.831719,-108.158973333333,4.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2006,43.831719,-108.158973333333,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2007,43.831719,-108.158973333333,3.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2008,43.831719,-108.158973333333,3.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2009,43.831719,-108.158973333333,5.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2010,43.831719,-108.158973333333,5.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Hot Springs County, WY",2011,43.831719,-108.158973333333,5.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Hot_Springs_County_WY.csv"
"Johnson County, WY",1992,44.1478284,-106.464624,5.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1993,44.1478284,-106.464624,4.8,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1994,44.1478284,-106.464624,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1995,44.1478284,-106.464624,3.8,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1996,44.1478284,-106.464624,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1997,44.1478284,-106.464624,4.4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1998,44.1478284,-106.464624,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",1999,44.1478284,-106.464624,3.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2000,44.1478284,-106.464624,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2001,44.1478284,-106.464624,4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2002,44.1478284,-106.464624,4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2003,44.1478284,-106.464624,4.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2004,44.1478284,-106.464624,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2005,44.1478284,-106.464624,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2006,44.1478284,-106.464624,3.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2007,44.1478284,-106.464624,3.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2008,44.1478284,-106.464624,3.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2009,44.1478284,-106.464624,7.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2010,44.1478284,-106.464624,8.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Johnson County, WY",2011,44.1478284,-106.464624,7.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Johnson_County_WY.csv"
"Laramie County, WY",1992,41.2312085,-104.625475583333,4.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1993,41.2312085,-104.625475583333,4.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1994,41.2312085,-104.625475583333,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1995,41.2312085,-104.625475583333,3.8,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1996,41.2312085,-104.625475583333,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1997,41.2312085,-104.625475583333,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1998,41.2312085,-104.625475583333,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",1999,41.2312085,-104.625475583333,3.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2000,41.2312085,-104.625475583333,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2001,41.2312085,-104.625475583333,4.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2002,41.2312085,-104.625475583333,4.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2003,41.2312085,-104.625475583333,4.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2004,41.2312085,-104.625475583333,4.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2005,41.2312085,-104.625475583333,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2006,41.2312085,-104.625475583333,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2007,41.2312085,-104.625475583333,3.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2008,41.2312085,-104.625475583333,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2009,41.2312085,-104.625475583333,6.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2010,41.2312085,-104.625475583333,7.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Laramie County, WY",2011,41.2312085,-104.625475583333,6.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Laramie_County_WY.csv"
"Lincoln County, WY",1992,42.509042875,-110.786581875,8.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1993,42.509042875,-110.786581875,8.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1994,42.509042875,-110.786581875,7.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1995,42.509042875,-110.786581875,7.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1996,42.509042875,-110.786581875,6.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1997,42.509042875,-110.786581875,6.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1998,42.509042875,-110.786581875,6.4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",1999,42.509042875,-110.786581875,6.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2000,42.509042875,-110.786581875,3.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2001,42.509042875,-110.786581875,4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2002,42.509042875,-110.786581875,4.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2003,42.509042875,-110.786581875,4.6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2004,42.509042875,-110.786581875,4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2005,42.509042875,-110.786581875,4.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2006,42.509042875,-110.786581875,3.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
"Lincoln County, WY",2007,42.509042875,-110.786581875,2.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Lincoln_County_WY.csv"
