"county","year","latitude","longitude","rate","county_filename"
"Santa Clara County, CA",1994,37.3097319206349,-121.908854920635,6.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",1995,37.3097319206349,-121.908854920635,4.9,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",1996,37.3097319206349,-121.908854920635,3.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",1997,37.3097319206349,-121.908854920635,3.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",1998,37.3097319206349,-121.908854920635,3.2,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",1999,37.3097319206349,-121.908854920635,3.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2000,37.3097319206349,-121.908854920635,3.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2001,37.3097319206349,-121.908854920635,5.1,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2002,37.3097319206349,-121.908854920635,8.4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2003,37.3097319206349,-121.908854920635,8.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2004,37.3097319206349,-121.908854920635,6.4,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2005,37.3097319206349,-121.908854920635,5.3,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2006,37.3097319206349,-121.908854920635,4.5,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2007,37.3097319206349,-121.908854920635,4.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2008,37.3097319206349,-121.908854920635,6,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2009,37.3097319206349,-121.908854920635,10.8,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2010,37.3097319206349,-121.908854920635,11,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
"Santa Clara County, CA",2011,37.3097319206349,-121.908854920635,9.7,"http://www.stanford.edu/~trevorld/a3/cache/by_county/Santa_Clara_County_CA.csv"
